Año;Sexo;Edad;Nacionalidad;Discapacidad;Ámbito Territorial;Magnitud;Value
2019;"Hombre";"Total";"";"";"Gaztelu";"%";2,3
2019;"Hombre";"Total";"";"";"Gernika-Lumo";"%";8,5
2019;"Hombre";"Total";"";"";"Getaria";"%";11,1
2019;"Hombre";"Total";"";"";"Getxo";"%";8,9
2019;"Hombre";"Total";"";"";"Gizaburuaga";"%";5,8
2019;"Hombre";"Total";"";"";"Gordexola";"%";8,2
2019;"Hombre";"Total";"";"";"Gorliz";"%";8,9
2019;"Hombre";"Total";"";"";"Güeñes";"%";9,8
2019;"Hombre";"Total";"";"";"Harana/Valle de Arana";"%";6,3
2019;"Hombre";"Total";"";"";"Hernani";"%";7,4
2019;"Hombre";"Total";"";"";"Hernialde";"%";12
2019;"Hombre";"Total";"";"";"Hondarribia";"%";8,9
2019;"Hombre";"Total";"";"";"Ibarra";"%";7,3
2019;"Hombre";"Total";"";"";"Ibarrangelu";"%";7,4
2019;"Hombre";"Total";"";"";"Idiazabal";"%";5,2
2019;"Hombre";"Total";"";"";"Igorre";"%";6,2
2019;"Hombre";"Total";"";"";"Ikaztegieta";"%";5,4
2019;"Hombre";"Total";"";"";"Irun";"%";9,4
2019;"Hombre";"Total";"";"";"Iruña Oka/Iruña de Oca";"%";7,9
2019;"Hombre";"Total";"";"";"Irura";"%";6,1
2019;"Hombre";"Total";"";"";"Iruraiz-Gauna";"%";2,4
2019;"Hombre";"Total";"";"";"Ispaster";"%";8
2019;"Hombre";"Total";"";"";"Itsasondo";"%";7,8
2019;"Hombre";"Total";"";"";"Iurreta";"%";8,7
2019;"Hombre";"Total";"";"";"Izurtza";"%";4,7
2019;"Hombre";"Total";"";"";"Karrantza Harana/Valle de Carranza";"%";15,4
2019;"Hombre";"Total";"";"";"Kortezubi";"%";5,2
2019;"Hombre";"Total";"";"";"Kripan";"%";2,1
2019;"Hombre";"Total";"";"";"Kuartango";"%";7,3
2019;"Hombre";"Total";"";"";"Labastida/Bastida";"%";14,4
2019;"Hombre";"Total";"";"";"Lagrán";"%";8,1
2019;"Hombre";"Total";"";"";"Laguardia";"%";6,7
2019;"Hombre";"Total";"";"";"Lanciego/Lantziego";"%";6,8
2019;"Hombre";"Total";"";"";"Lanestosa";"%";10,3
2019;"Hombre";"Total";"";"";"Lantarón";"%";8,4
2019;"Hombre";"Total";"";"";"Lapuebla de Labarca";"%";8,5
2019;"Hombre";"Total";"";"";"Larrabetzu";"%";6,2
2019;"Hombre";"Total";"";"";"Larraul";"%";5,3
2019;"Hombre";"Total";"";"";"Lasarte-Oria";"%";7,3
2019;"Hombre";"Total";"";"";"Laudio/Llodio";"%";10,3
2019;"Hombre";"Total";"";"";"Laukiz";"%";6,8
2019;"Hombre";"Total";"";"";"Lazkao";"%";4,1
2019;"Hombre";"Total";"";"";"Leaburu";"%";4,3
2019;"Hombre";"Total";"";"";"Legazpi";"%";5,3
2019;"Hombre";"Total";"";"";"Legorreta";"%";8,8
2019;"Hombre";"Total";"";"";"Legutio";"%";8,4
2019;"Hombre";"Total";"";"";"Leintz-Gatzaga";"%";1,3
2019;"Hombre";"Total";"";"";"Leioa";"%";8,5
2019;"Hombre";"Total";"";"";"Lekeitio";"%";11,1
2019;"Hombre";"Total";"";"";"Lemoa";"%";9,3
2019;"Hombre";"Total";"";"";"Lemoiz";"%";7
2019;"Hombre";"Total";"";"";"Leza";"%";7,3
2019;"Hombre";"Total";"";"";"Lezama";"%";6,6
2019;"Hombre";"Total";"";"";"Lezo";"%";7
2019;"Hombre";"Total";"";"";"Lizartza";"%";9,5
2019;"Hombre";"Total";"";"";"Loiu";"%";6,1
2019;"Hombre";"Total";"";"";"Mallabia";"%";5,5
2019;"Hombre";"Total";"";"";"Mañaria";"%";4,9
2019;"Hombre";"Total";"";"";"Markina-Xemein";"%";8,3
2019;"Hombre";"Total";"";"";"Maruri-Jatabe";"%";6,8
2019;"Hombre";"Total";"";"";"Mendaro";"%";5,9
2019;"Hombre";"Total";"";"";"Mendata";"%";4,6
2019;"Hombre";"Total";"";"";"Mendexa";"%";13
2019;"Hombre";"Total";"";"";"Meñaka";"%";2,8
2019;"Hombre";"Total";"";"";"Moreda de Álava/Moreda Araba";"%";10,8
2019;"Hombre";"Total";"";"";"Morga";"%";3,8
2019;"Hombre";"Total";"";"";"Mundaka";"%";8,7
2019;"Hombre";"Total";"";"";"Mungia";"%";7,6
2019;"Hombre";"Total";"";"";"Munitibar-Arbatzegi Gerrikaitz";"%";8,2
2019;"Hombre";"Total";"";"";"Murueta";"%";7,4
2019;"Hombre";"Total";"";"";"Muskiz";"%";9,9
2019;"Hombre";"Total";"";"";"Mutiloa";"%";2,7
2019;"Hombre";"Total";"";"";"Mutriku";"%";10,2
2019;"Hombre";"Total";"";"";"Muxika";"%";11,1
2019;"Hombre";"Total";"";"";"Nabarniz";"%";3,6
2019;"Hombre";"Total";"";"";"Navaridas";"%";4,3
2019;"Hombre";"Total";"";"";"Oiartzun";"%";5,2
2019;"Hombre";"Total";"";"";"Okondo";"%";7,5
2019;"Hombre";"Total";"";"";"Olaberria";"%";5,3
2019;"Hombre";"Total";"";"";"Ondarroa";"%";11,9
2019;"Hombre";"Total";"";"";"Oñati";"%";4,4
2019;"Hombre";"Total";"";"";"Ordizia";"%";6,8
2019;"Hombre";"Total";"";"";"Orendain";"%";3,6
2019;"Hombre";"Total";"";"";"Orexa";"%";0
2019;"Hombre";"Total";"";"";"Orio";"%";9,7
2019;"Hombre";"Total";"";"";"Ormaiztegi";"%";4,1
2019;"Hombre";"Total";"";"";"Orozko";"%";8
2019;"Hombre";"Total";"";"";"Ortuella";"%";12,1
2019;"Hombre";"Total";"";"";"Otxandio";"%";8,2
2019;"Hombre";"Total";"";"";"Oyón-Oion";"%";14,8
2019;"Hombre";"Total";"";"";"Pasaia";"%";10,9
2019;"Hombre";"Total";"";"";"Peñacerrada-Urizaharra";"%";7,1
2019;"Hombre";"Total";"";"";"Plentzia";"%";10,1
2019;"Hombre";"Total";"";"";"Portugalete";"%";11,9
2019;"Hombre";"Total";"";"";"Ribera Baja/Erriberabeitia";"%";6,8
2019;"Hombre";"Total";"";"";"Samaniego";"%";7,5
2019;"Hombre";"Total";"";"";"San Millán/Donemiliaga";"%";7,5
2019;"Hombre";"Total";"";"";"Santurtzi";"%";13,7
2019;"Hombre";"Total";"";"";"Segura";"%";6,2
2019;"Hombre";"Total";"";"";"Sestao";"%";16,3
2019;"Hombre";"Total";"";"";"Sondika";"%";8,1
2019;"Hombre";"Total";"";"";"Sopela";"%";8,6
2019;"Hombre";"Total";"";"";"Sopuerta";"%";9,2
2019;"Hombre";"Total";"";"";"Soraluze-Placencia de las Armas";"%";11,3
2019;"Hombre";"Total";"";"";"Sukarrieta";"%";12,3
2019;"Hombre";"Total";"";"";"Tolosa";"%";6,6
2019;"Hombre";"Total";"";"";"Trucios-Turtzioz";"%";14,1
2019;"Hombre";"Total";"";"";"Ubide";"%";13
2019;"Hombre";"Total";"";"";"Ugao-Miraballes";"%";9,8
2019;"Hombre";"Total";"";"";"Urduliz";"%";9,5
2019;"Hombre";"Total";"";"";"Urduña/Orduña";"%";14,3
2019;"Hombre";"Total";"";"";"Urkabustaiz";"%";9
2019;"Hombre";"Total";"";"";"Urnieta";"%";5,5
2019;"Hombre";"Total";"";"";"Urretxu";"%";6,3
2019;"Hombre";"Total";"";"";"Usurbil";"%";6,7
2019;"Hombre";"Total";"";"";"Valdegovía/Gaubea";"%";6,9
2019;"Hombre";"Total";"";"";"Valle de Trápaga-Trapagaran";"%";11,4
2019;"Hombre";"Total";"";"";"Villabona";"%";6,1
2019;"Hombre";"Total";"";"";"Villabuena de Álava/Eskuernaga";"%";3,6
2019;"Hombre";"Total";"";"";"Vitoria-Gasteiz";"%";9,7
2019;"Hombre";"Total";"";"";"Yécora/Iekora";"%";8,2
2019;"Hombre";"Total";"";"";"Zaldibar";"%";8,4
2019;"Hombre";"Total";"";"";"Zaldibia";"%";3,9
2019;"Hombre";"Total";"";"";"Zalduondo";"%";6,9
2019;"Hombre";"Total";"";"";"Zalla";"%";11,4
2019;"Hombre";"Total";"";"";"Zambrana";"%";10,1
2019;"Hombre";"Total";"";"";"Zamudio";"%";9
2019;"Hombre";"Total";"";"";"Zaratamo";"%";13,3
2019;"Hombre";"Total";"";"";"Zarautz";"%";6,7
2019;"Hombre";"Total";"";"";"Zeanuri";"%";6,1
2019;"Hombre";"Total";"";"";"Zeberio";"%";8,3
2019;"Hombre";"Total";"";"";"Zegama";"%";7,1
2019;"Hombre";"Total";"";"";"Zerain";"%";0
2019;"Hombre";"Total";"";"";"Zestoa";"%";8,2
2019;"Hombre";"Total";"";"";"Zierbena";"%";6,8
2019;"Hombre";"Total";"";"";"Zigoitia";"%";2,9
2019;"Hombre";"Total";"";"";"Ziortza-Bolibar";"%";7,4
2019;"Hombre";"Total";"";"";"Zizurkil";"%";6,3
2019;"Hombre";"Total";"";"";"Zuia";"%";4,8
2019;"Hombre";"Total";"";"";"Zumaia";"%";7,3
2019;"Hombre";"Total";"";"";"Zumarraga";"%";8,2
2019;"Hombre";"Total";"";"";"Añana (comarca)";"%";7
2019;"Hombre";"Total";"";"";"Arabako Errioxa / Rioja Alavesa";"%";10
2019;"Hombre";"Total";"";"";"Arabako Kantaurialdea / Cantábrica Alavesa";"%";9,3
2019;"Hombre";"Total";"";"";"Arabako Lautada / Llanada Alavesa";"%";9,6
2019;"Hombre";"Total";"";"";"Arabako Mendialdea / Montaña Alavesa";"%";6,8
2019;"Hombre";"Total";"";"";"Arratia-Nerbioi / Arratia-Nervión";"%";8,9
2019;"Hombre";"Total";"";"";"Bidasoa Beherea / Bajo Bidasoa";"%";9,3
2019;"Hombre";"Total";"";"";"Bilbo Handia / Gran Bilbao";"%";11,4
2019;"Hombre";"Total";"";"";"Debabarrena / Bajo Deba";"%";8,7
2019;"Hombre";"Total";"";"";"Debagoiena / Alto Deba";"%";7,1
2019;"Hombre";"Total";"";"";"Donostialdea";"%";7,9
2019;"Hombre";"Total";"";"";"Durangaldea / Duranguesado";"%";8
2019;"Hombre";"Total";"";"";"Enkartazioak / Encartaciones";"%";11,4
2019;"Hombre";"Total";"";"";"Gernika-Bermeo";"%";10,3
2019;"Hombre";"Total";"";"";"Goierri";"%";6
2019;"Hombre";"Total";"";"";"Gorbeialdea / Estribaciones del Gorbea";"%";5,8
2019;"Hombre";"Total";"";"";"Markina-Ondarroa";"%";10,1
2019;"Hombre";"Total";"";"";"Plentzia-Mungia";"%";8,4
2019;"Hombre";"Total";"";"";"Tolosaldea";"%";6,3
2019;"Hombre";"Total";"";"";"Urola Kosta";"%";7,1
2019;"Hombre";"Total";"";"";"Araba/Álava";"%";10
2019;"Hombre";"Total";"";"";"Bizkaia";"%";10,2
2019;"Hombre";"Total";"";"";"Gipuzkoa";"%";6,9
2018;"Hombre";"Total";"";"";"C.A. de Euskadi";"%";9,8
2018;"Hombre";"Total";"";"";"Abadiño";"%";7,4
2018;"Hombre";"Total";"";"";"Abaltzisketa";"%";7,4
2018;"Hombre";"Total";"";"";"Abanto y Ciérvana-Abanto Zierbena";"%";12,6
2018;"Hombre";"Total";"";"";"Aduna";"%";2,9
2018;"Hombre";"Total";"";"";"Agurain/Salvatierra";"%";11,9
2018;"Hombre";"Total";"";"";"Aia";"%";7,4
2018;"Hombre";"Total";"";"";"Aizarnazabal";"%";9,3
2018;"Hombre";"Total";"";"";"Ajangiz";"%";9,5
2018;"Hombre";"Total";"";"";"Albiztur";"%";2,7
2018;"Hombre";"Total";"";"";"Alegia";"%";9,2
2018;"Hombre";"Total";"";"";"Alegría-Dulantzi";"%";7
2018;"Hombre";"Total";"";"";"Alkiza";"%";3,3
2018;"Hombre";"Total";"";"";"Alonsotegi";"%";13,1
2018;"Hombre";"Total";"";"";"Altzaga";"%";4,9
2018;"Hombre";"Total";"";"";"Altzo";"%";4,4
2018;"Hombre";"Total";"";"";"Amezketa";"%";6,2
2018;"Hombre";"Total";"";"";"Amorebieta-Etxano";"%";7,7
2018;"Hombre";"Total";"";"";"Amoroto";"%";4,6
2018;"Hombre";"Total";"";"";"Amurrio";"%";9,6
2018;"Hombre";"Total";"";"";"Andoain";"%";8,2
2018;"Hombre";"Total";"";"";"Anoeta";"%";8,4
2018;"Hombre";"Total";"";"";"Antzuola";"%";2,9
2018;"Hombre";"Total";"";"";"Añana";"%";4,9
2018;"Hombre";"Total";"";"";"Arakaldo";"%";14,3
2018;"Hombre";"Total";"";"";"Arama";"%";1,8
2018;"Hombre";"Total";"";"";"Aramaio";"%";3,9
2018;"Hombre";"Total";"";"";"Arantzazu";"%";3,2
2018;"Hombre";"Total";"";"";"Areatza";"%";8,4
2018;"Hombre";"Total";"";"";"Aretxabaleta";"%";5,5
2018;"Hombre";"Total";"";"";"Armiñón";"%";5
2018;"Hombre";"Total";"";"";"Arraia-Maeztu";"%";7,1
2018;"Hombre";"Total";"";"";"Arrankudiaga-Zollo";"%";6,5
2018;"Hombre";"Total";"";"";"Arrasate/Mondragón";"%";8,5
2018;"Hombre";"Total";"";"";"Arratzu";"%";7
2018;"Hombre";"Total";"";"";"Arratzua-Ubarrundia";"%";6,2
2018;"Hombre";"Total";"";"";"Arrieta";"%";6
2018;"Hombre";"Total";"";"";"Arrigorriaga";"%";11
2018;"Hombre";"Total";"";"";"Artea";"%";10
2018;"Hombre";"Total";"";"";"Artzentales";"%";7,8
2018;"Hombre";"Total";"";"";"Artziniega";"%";8
2018;"Hombre";"Total";"";"";"Asparrena";"%";12,1
2018;"Hombre";"Total";"";"";"Asteasu";"%";4
2018;"Hombre";"Total";"";"";"Astigarraga";"%";6,4
2018;"Hombre";"Total";"";"";"Ataun";"%";4,5
2018;"Hombre";"Total";"";"";"Atxondo";"%";7
2018;"Hombre";"Total";"";"";"Aulesti";"%";4,7
2018;"Hombre";"Total";"";"";"Ayala/Aiara";"%";6
2018;"Hombre";"Total";"";"";"Azkoitia";"%";7,8
2018;"Hombre";"Total";"";"";"Azpeitia";"%";6,5
2018;"Hombre";"Total";"";"";"Bakio";"%";10,8
2018;"Hombre";"Total";"";"";"Baliarrain";"%";2,6
2018;"Hombre";"Total";"";"";"Balmaseda";"%";14,1
2018;"Hombre";"Total";"";"";"Baños de Ebro/Mañueta";"%";5,4
2018;"Hombre";"Total";"";"";"Barakaldo";"%";13
2018;"Hombre";"Total";"";"";"Barrika";"%";11
2018;"Hombre";"Total";"";"";"Barrundia";"%";4,8
2018;"Hombre";"Total";"";"";"Basauri";"%";11,7
2018;"Hombre";"Total";"";"";"Beasain";"%";6,8
2018;"Hombre";"Total";"";"";"Bedia";"%";9,3
2018;"Hombre";"Total";"";"";"Beizama";"%";2,3
2018;"Hombre";"Total";"";"";"Belauntza";"%";5
2018;"Hombre";"Total";"";"";"Berango";"%";7,8
2018;"Hombre";"Total";"";"";"Berantevilla";"%";11,9
2018;"Hombre";"Total";"";"";"Berastegi";"%";4,9
2018;"Hombre";"Total";"";"";"Bergara";"%";7,5
2018;"Hombre";"Total";"";"";"Bermeo";"%";14,5
2018;"Hombre";"Total";"";"";"Bernedo";"%";11,5
2018;"Hombre";"Total";"";"";"Berriatua";"%";9,4
2018;"Hombre";"Total";"";"";"Berriz";"%";8,5
2018;"Hombre";"Total";"";"";"Berrobi";"%";10,7
2018;"Hombre";"Total";"";"";"Bidania-Goiatz";"%";6,4
2018;"Hombre";"Total";"";"";"Bilbao";"%";13,9
2018;"Hombre";"Total";"";"";"Busturia";"%";14,7
2018;"Hombre";"Total";"";"";"Campezo/Kanpezu";"%";9,9
2018;"Hombre";"Total";"";"";"Deba";"%";7
2018;"Hombre";"Total";"";"";"Derio";"%";6,7
2018;"Hombre";"Total";"";"";"Dima";"%";6,8
2018;"Hombre";"Total";"";"";"Donostia / San Sebastián";"%";9
2018;"Hombre";"Total";"";"";"Durango";"%";8,7
2018;"Hombre";"Total";"";"";"Ea";"%";6,4
2018;"Hombre";"Total";"";"";"Eibar";"%";10,2
2018;"Hombre";"Total";"";"";"Elantxobe";"%";13,3
2018;"Hombre";"Total";"";"";"Elburgo/Burgelu";"%";6,4
2018;"Hombre";"Total";"";"";"Elciego";"%";6,8
2018;"Hombre";"Total";"";"";"Elduain";"%";11,1
2018;"Hombre";"Total";"";"";"Elgeta";"%";7
2018;"Hombre";"Total";"";"";"Elgoibar";"%";7,5
2018;"Hombre";"Total";"";"";"Elorrio";"%";7,6
2018;"Hombre";"Total";"";"";"Elvillar/Bilar";"%";3,2
2018;"Hombre";"Total";"";"";"Erandio";"%";11,9
2018;"Hombre";"Total";"";"";"Ereño";"%";5,8
2018;"Hombre";"Total";"";"";"Ermua";"%";9,2
2018;"Hombre";"Total";"";"";"Errenteria";"%";9,9
2018;"Hombre";"Total";"";"";"Errezil";"%";6,3
2018;"Hombre";"Total";"";"";"Erriberagoitia/Ribera Alta";"%";4,2
2018;"Hombre";"Total";"";"";"Errigoiti";"%";9
2018;"Hombre";"Total";"";"";"Eskoriatza";"%";6,1
2018;"Hombre";"Total";"";"";"Etxebarri";"%";8,4
2018;"Hombre";"Total";"";"";"Etxebarria";"%";5,1
2018;"Hombre";"Total";"";"";"Ezkio-Itsaso";"%";4,5
2018;"Hombre";"Total";"";"";"Forua";"%";9,4
2018;"Hombre";"Total";"";"";"Fruiz";"%";5,3
2018;"Hombre";"Total";"";"";"Gabiria";"%";3,3
2018;"Hombre";"Total";"";"";"Gaintza";"%";12,1
2018;"Hombre";"Total";"";"";"Galdakao";"%";8,9
2018;"Hombre";"Total";"";"";"Galdames";"%";10,3
2018;"Hombre";"Total";"";"";"Gamiz-Fika";"%";9,3
2018;"Hombre";"Total";"";"";"Garai";"%";2,2
2018;"Hombre";"Total";"";"";"Gatika";"%";6,6
2018;"Hombre";"Total";"";"";"Gautegiz Arteaga";"%";10,4
2018;"Hombre";"Total";"";"";"Gaztelu";"%";6,5
2018;"Hombre";"Total";"";"";"Gernika-Lumo";"%";8,9
2018;"Hombre";"Total";"";"";"Getaria";"%";9,5
2018;"Hombre";"Total";"";"";"Getxo";"%";10,4
2018;"Hombre";"Total";"";"";"Gizaburuaga";"%";11,7
2018;"Hombre";"Total";"";"";"Gordexola";"%";9,2
2018;"Hombre";"Total";"";"";"Gorliz";"%";10
2018;"Hombre";"Total";"";"";"Güeñes";"%";11
2018;"Hombre";"Total";"";"";"Harana/Valle de Arana";"%";4,7
2018;"Hombre";"Total";"";"";"Hernani";"%";8,5
2018;"Hombre";"Total";"";"";"Hernialde";"%";8,2
2018;"Hombre";"Total";"";"";"Hondarribia";"%";9,8
2018;"Hombre";"Total";"";"";"Ibarra";"%";10,1
2018;"Hombre";"Total";"";"";"Ibarrangelu";"%";9,3
2018;"Hombre";"Total";"";"";"Idiazabal";"%";4,2
2018;"Hombre";"Total";"";"";"Igorre";"%";7,8
2018;"Hombre";"Total";"";"";"Ikaztegieta";"%";10,1
2018;"Hombre";"Total";"";"";"Irun";"%";10,5
2018;"Hombre";"Total";"";"";"Iruña Oka/Iruña de Oca";"%";7,1
2018;"Hombre";"Total";"";"";"Irura";"%";6
2018;"Hombre";"Total";"";"";"Iruraiz-Gauna";"%";4,2
2018;"Hombre";"Total";"";"";"Ispaster";"%";8
2018;"Hombre";"Total";"";"";"Itsasondo";"%";6,7
2018;"Hombre";"Total";"";"";"Iurreta";"%";9,1
2018;"Hombre";"Total";"";"";"Izurtza";"%";4,9
2018;"Hombre";"Total";"";"";"Karrantza Harana/Valle de Carranza";"%";19
2018;"Hombre";"Total";"";"";"Kortezubi";"%";4,2
2018;"Hombre";"Total";"";"";"Kripan";"%";0
2018;"Hombre";"Total";"";"";"Kuartango";"%";8,5
2018;"Hombre";"Total";"";"";"Labastida/Bastida";"%";13,8
2018;"Hombre";"Total";"";"";"Lagrán";"%";12,5
2018;"Hombre";"Total";"";"";"Laguardia";"%";6,8
2018;"Hombre";"Total";"";"";"Lanciego/Lantziego";"%";12,1
2018;"Hombre";"Total";"";"";"Lanestosa";"%";18,8
2018;"Hombre";"Total";"";"";"Lantarón";"%";10,6
2018;"Hombre";"Total";"";"";"Lapuebla de Labarca";"%";9,7
2018;"Hombre";"Total";"";"";"Larrabetzu";"%";8,8
2018;"Hombre";"Total";"";"";"Larraul";"%";8,6
2018;"Hombre";"Total";"";"";"Lasarte-Oria";"%";8,7
2018;"Hombre";"Total";"";"";"Laudio/Llodio";"%";10,2
2018;"Hombre";"Total";"";"";"Laukiz";"%";8,8
2018;"Hombre";"Total";"";"";"Lazkao";"%";4,8
2018;"Hombre";"Total";"";"";"Leaburu";"%";7,3
2018;"Hombre";"Total";"";"";"Legazpi";"%";6,9
2018;"Hombre";"Total";"";"";"Legorreta";"%";9,5
2018;"Hombre";"Total";"";"";"Legutio";"%";6
2018;"Hombre";"Total";"";"";"Leintz-Gatzaga";"%";3,9
2018;"Hombre";"Total";"";"";"Leioa";"%";10,1
2018;"Hombre";"Total";"";"";"Lekeitio";"%";11,9
2018;"Hombre";"Total";"";"";"Lemoa";"%";9,5
2018;"Hombre";"Total";"";"";"Lemoiz";"%";7,7
2018;"Hombre";"Total";"";"";"Leza";"%";5,7
2018;"Hombre";"Total";"";"";"Lezama";"%";5,9
2018;"Hombre";"Total";"";"";"Lezo";"%";6,9
2018;"Hombre";"Total";"";"";"Lizartza";"%";11,2
2018;"Hombre";"Total";"";"";"Loiu";"%";7,3
2018;"Hombre";"Total";"";"";"Mallabia";"%";4,9
2018;"Hombre";"Total";"";"";"Mañaria";"%";13,1
2018;"Hombre";"Total";"";"";"Markina-Xemein";"%";6,6
2018;"Hombre";"Total";"";"";"Maruri-Jatabe";"%";7,9
2018;"Hombre";"Total";"";"";"Mendaro";"%";6,2
2018;"Hombre";"Total";"";"";"Mendata";"%";4,6
2018;"Hombre";"Total";"";"";"Mendexa";"%";6,7
2018;"Hombre";"Total";"";"";"Meñaka";"%";7,8
2018;"Hombre";"Total";"";"";"Moreda de Álava/Moreda Araba";"%";12,7
2018;"Hombre";"Total";"";"";"Morga";"%";9,1
2018;"Hombre";"Total";"";"";"Mundaka";"%";10,1
2018;"Hombre";"Total";"";"";"Mungia";"%";8,7
2018;"Hombre";"Total";"";"";"Munitibar-Arbatzegi Gerrikaitz";"%";11,3
2018;"Hombre";"Total";"";"";"Murueta";"%";3,6
2018;"Hombre";"Total";"";"";"Muskiz";"%";9,9
2018;"Hombre";"Total";"";"";"Mutiloa";"%";2,7
2018;"Hombre";"Total";"";"";"Mutriku";"%";10,8
2018;"Hombre";"Total";"";"";"Muxika";"%";10,4
2018;"Hombre";"Total";"";"";"Nabarniz";"%";4,5
2018;"Hombre";"Total";"";"";"Navaridas";"%";7,5
2018;"Hombre";"Total";"";"";"Oiartzun";"%";6,7
2018;"Hombre";"Total";"";"";"Okondo";"%";7,9
2018;"Hombre";"Total";"";"";"Olaberria";"%";8
2018;"Hombre";"Total";"";"";"Ondarroa";"%";12
2018;"Hombre";"Total";"";"";"Oñati";"%";5,4
2018;"Hombre";"Total";"";"";"Ordizia";"%";6,7
2018;"Hombre";"Total";"";"";"Orendain";"%";3,6
2018;"Hombre";"Total";"";"";"Orexa";"%";3,8
2018;"Hombre";"Total";"";"";"Orio";"%";11,3
2018;"Hombre";"Total";"";"";"Ormaiztegi";"%";8,2
2018;"Hombre";"Total";"";"";"Orozko";"%";10,4
2018;"Hombre";"Total";"";"";"Ortuella";"%";13,4
2018;"Hombre";"Total";"";"";"Otxandio";"%";8,9
2018;"Hombre";"Total";"";"";"Oyón-Oion";"%";16,4
2018;"Hombre";"Total";"";"";"Pasaia";"%";11,4
2018;"Hombre";"Total";"";"";"Peñacerrada-Urizaharra";"%";3,1
2018;"Hombre";"Total";"";"";"Plentzia";"%";8,9
2018;"Hombre";"Total";"";"";"Portugalete";"%";13,3
2018;"Hombre";"Total";"";"";"Ribera Baja/Erriberabeitia";"%";8,7
2018;"Hombre";"Total";"";"";"Samaniego";"%";1,6
2018;"Hombre";"Total";"";"";"San Millán/Donemiliaga";"%";6,2
2018;"Hombre";"Total";"";"";"Santurtzi";"%";15
2018;"Hombre";"Total";"";"";"Segura";"%";7,8
2018;"Hombre";"Total";"";"";"Sestao";"%";18,2
2018;"Hombre";"Total";"";"";"Sondika";"%";7,9
2018;"Hombre";"Total";"";"";"Sopela";"%";9,4
2018;"Hombre";"Total";"";"";"Sopuerta";"%";10,7
2018;"Hombre";"Total";"";"";"Soraluze-Placencia de las Armas";"%";12,5
2018;"Hombre";"Total";"";"";"Sukarrieta";"%";14,9
2018;"Hombre";"Total";"";"";"Tolosa";"%";8,2
2018;"Hombre";"Total";"";"";"Trucios-Turtzioz";"%";19,7
2018;"Hombre";"Total";"";"";"Ubide";"%";9,1
2018;"Hombre";"Total";"";"";"Ugao-Miraballes";"%";11
2018;"Hombre";"Total";"";"";"Urduliz";"%";8,6
2018;"Hombre";"Total";"";"";"Urduña/Orduña";"%";11,7
2018;"Hombre";"Total";"";"";"Urkabustaiz";"%";9,1
2018;"Hombre";"Total";"";"";"Urnieta";"%";6,3
2018;"Hombre";"Total";"";"";"Urretxu";"%";7,5
2018;"Hombre";"Total";"";"";"Usurbil";"%";7,3
2018;"Hombre";"Total";"";"";"Valdegovía/Gaubea";"%";9,6
2018;"Hombre";"Total";"";"";"Valle de Trápaga-Trapagaran";"%";12,5
2018;"Hombre";"Total";"";"";"Villabona";"%";9,2
2018;"Hombre";"Total";"";"";"Villabuena de Álava/Eskuernaga";"%";2,5
2018;"Hombre";"Total";"";"";"Vitoria-Gasteiz";"%";10,2
2018;"Hombre";"Total";"";"";"Yécora/Iekora";"%";6
2018;"Hombre";"Total";"";"";"Zaldibar";"%";8,1
2018;"Hombre";"Total";"";"";"Zaldibia";"%";4
2018;"Hombre";"Total";"";"";"Zalduondo";"%";5,2
2018;"Hombre";"Total";"";"";"Zalla";"%";11,9
2018;"Hombre";"Total";"";"";"Zambrana";"%";12,2
2018;"Hombre";"Total";"";"";"Zamudio";"%";8,1
2018;"Hombre";"Total";"";"";"Zaratamo";"%";12
2018;"Hombre";"Total";"";"";"Zarautz";"%";7,6
2018;"Hombre";"Total";"";"";"Zeanuri";"%";4,2
2018;"Hombre";"Total";"";"";"Zeberio";"%";9
2018;"Hombre";"Total";"";"";"Zegama";"%";6,1
2018;"Hombre";"Total";"";"";"Zerain";"%";5
2018;"Hombre";"Total";"";"";"Zestoa";"%";9,7
2018;"Hombre";"Total";"";"";"Zierbena";"%";11
2018;"Hombre";"Total";"";"";"Zigoitia";"%";2,2
2018;"Hombre";"Total";"";"";"Ziortza-Bolibar";"%";3,5
2018;"Hombre";"Total";"";"";"Zizurkil";"%";8,4
2018;"Hombre";"Total";"";"";"Zuia";"%";5
2018;"Hombre";"Total";"";"";"Zumaia";"%";7,3
2018;"Hombre";"Total";"";"";"Zumarraga";"%";8,7
2018;"Hombre";"Total";"";"";"Añana (comarca)";"%";8,7
2018;"Hombre";"Total";"";"";"Arabako Errioxa / Rioja Alavesa";"%";10,7
2018;"Hombre";"Total";"";"";"Arabako Kantaurialdea / Cantábrica Alavesa";"%";9,5
2018;"Hombre";"Total";"";"";"Arabako Lautada / Llanada Alavesa";"%";10,1
2018;"Hombre";"Total";"";"";"Arabako Mendialdea / Montaña Alavesa";"%";8,5
2018;"Hombre";"Total";"";"";"Arratia-Nerbioi / Arratia-Nervión";"%";9,2
2018;"Hombre";"Total";"";"";"Bidasoa Beherea / Bajo Bidasoa";"%";10,3
2018;"Hombre";"Total";"";"";"Bilbo Handia / Gran Bilbao";"%";12,7
2018;"Hombre";"Total";"";"";"Debabarrena / Bajo Deba";"%";9,4
2018;"Hombre";"Total";"";"";"Debagoiena / Alto Deba";"%";6,9
